news_id,title_sha256,band_sig
49556,a0353170bbe1c59304051770e96c1b2f3f20478e443dd65bf48e0e6bb5304c2e,23731621_14837565_2065489_14463799
58667,60cbb75d392593d3998917b7f4aef37e843934bdcef5b7386404b7b99fc443d1,22308056_9633788_16849411_22720597
58668,ef5751042d0ff9493f8d0fd4d4b97cf4b5ea285940db2f836f4117b7f3ff3d15,2729464_46842298_6078970_41591617
58669,3ec55b94ac410dab7affaf4c73d247f3d9865324ad9f4cb4775d6e9855eb6321,13665436_4631455_9899568_13674258
58670,d03585c8154006fb3d3c0434880f84336de0b3dd55990af399d3117a50dcd509,85831172_101850010_13076336_106090241
58671,743c0d4f9c8d97ed057604bc32997a818306ee37b54571fee754ddee31a1c839,26157442_96838937_53736018_74737123
58672,809bfe74d770665fa2b74bb489f46b252ac7021931b2767ba2d0b7e83d5bcff7,504860_9149692_319125_36791244
58673,ba1d0bc41646b85ac7678c88e8c95c7ea1e50d30a3ae582b9e9f1a55a5c7287c,13665436_3371732_9899568_13674258
58674,c0de623bfa951a73cbc6cb299e4b9594ec298fd32785f9c640d4cc4ed01f25d4,28957502_34269170_25483438_37380248
58675,033fcc965cea7f80595126ec36ee8451cf746e80d3104c17082df25710e5f907,48267797_143539251_53666326_73277970
58676,c1bbadf4903c058aad68ecf2e5d026bf47f67b4f56fdd7dd18ec3948261eff23,91080313_107444081_54370827_6955856
58677,c5f3160a07f4ae26344c0d76df243e9ea61c0eff812816f07726e89a0b2b90db,6750863_21945696_25177273_11438583
58678,92bd383a6ddf177466ba427bfa042882427428ef0e5f934c42b2fbc241168ce7,6750863_8281669_12038742_11438583
49413,2039ab07459056a4379a1371e66e5162907635dd419df0121b074ca0044eacf0,37409719_33728172_2065489_79256707
49414,38ab7b4103c3a47e8d1f0972ccd9d77e04cd1a9bc57954d7d54714fbdac9e7b4,96772326_20952884_1449976_77869153
49415,6ffd4c919337c0d42c52c1debf490b14ba32f1c498db868066025cf418b27b4d,20007332_1350449_80951887_13387171
49451,b4f267073a647d549b789f39eb178232a109d2cf239b9de2b11b4ef043f829e9,69871132_40966550_44296916_26247151
49687,aca9921aafe96ed63ccee6a31a4099b54f135575a9d18b8bcb53ad5160ef50dc,6479096_11086296_24459287_34008483
49418,62042e2307d3b9a171edbdc4bae4bc86f2686211b5bb4a6eff40af7311fbe745,19323415_17757024_13495691_108384699
49420,8d25de5d24681b8b67a7c56be977c4ee6dca627c994adad301a3ece7cc773d00,69871132_45210490_43436342_132575291
49421,db19275372c9e70b470e3a1aa0bf177df3d5036e8c922bc49731804c304710bb,75092966_15812718_59503990_118033296
49423,0efb16a16968b5d93b555202c38c01bfe8473705b260fdae05065d5393805116,6750863_56471342_19412941_29419517
49424,b9882cef710d00546f1425bd23a9c43a9c4987a44c2209f651b3229b3bd3f80a,10708671_65879863_7434840_7046567
49425,ccfd79b6c290b9e60278e3094f62a025ecaab92d68159a7e5d4d2dceda311d70,10233946_15854743_59503990_56304573
58679,e0f533ac2a682ad6fc94df909bd83c48bdfda6d1736cbd8c8fc9b3fe2355e385,1292548_45213272_130373376_25185150
49440,4472668ad09022d8c80c8d4f95a2ee64dd338f23e49da83ada9622ca21f22064,78717222_140355341_22418199_24544537
49441,882f050cb338417924aca360bda828944315a23b0ea32bd878d28d7e92e8ecd0,47578678_18784810_2114305_225086461
49442,23b24526b26dea54eb2b38c8925ad7b2e3bd64e2324f2642852b769028a9f41c,13792345_8350625_25741932_40446555
49443,669b89c5fb9d05e06a2d51f8453eeab53f4d5b55145c92b310ec239c69aaa497,37238144_9633788_37147334_40873071
49444,869df682515b7049a3324867e67228ce0864eba38eabcaff44abc785fec2294d,42415755_9633788_16147205_53491118
49452,e58337d693de46e27990ebcc85fb3e5486e7ac457cf820269efe3e5bec01af24,69871132_82750764_44296916_26247151
49446,408cb0ef6884de253e46cd35b299c96ff3f850e9db4770fabfd3245d1fd27fa6,13792345_8350625_25741932_40446555
49447,6edc2230a562aeedf5f8d86eb4a7790e5e1511222be3aa4075ce56f3e662de7e,69871132_11086296_144756652_122728201
49448,a3de53f65d98b2705de4e3d208ca4361b6b86e0c9122278889b3a7f99cd73093,69871132_11086296_23201600_122728201
49705,a80cccff7788ced1e04d368e26da92df733aca3fe7781fa45f1cacdc27a50e63,46924221_20019354_3779884_11617946
49449,e319dede106f435074688f7cf9cf7dbe229b65461b02859bfa88264421e8760b,68635981_3974354_4283801_79377540
49450,bdec06e015acf93443db23653fccca6c719b36ead52cba411340fcac3e3829ff,48267797_51881163_55967285_12092029
49453,5063bba10e9424d465f86a40b4f1b5523af1c87679b6db25f6f5cff811e39235,48267797_51881163_55967285_12092029
49454,bdec06e015acf93443db23653fccca6c719b36ead52cba411340fcac3e3829ff,48267797_51881163_55967285_12092029
49455,e7a728d49cf77636aff666cbdccd00d74e3a7423ceabe37fd6dc6f2d62b9b6f4,69871132_11086296_106897037_26247151
49810,7d198edb3d132f942cf139b1289fe559076cde2adb6f7e06bfb62d2e9e7134ca,97398014_41723871_7047296_10121932
49465,d79b124d57ab027eacc3729546213c6be308823d6bec1b7518b55477370ab81b,69871132_82750764_95967870_155528959
49457,83c5102152af696ef30ed141d2482f799d8e55cb1734427767a118e07d53c3bf,35517371_12958501_16018421_18634352
49460,d6cd2e7ea249b40670510eade170b499afe1b5b528ef0c8e17588ecfd32c0f34,1575667_11101285_10630077_126598196
63302,babee3313216bbf98638d8c2e7d73c8fd7c07ac8ceaedc6dcfb4519b4789c583,59633433_73114273_16418577_15204748
49494,a78fa8b39cc63b71fe33b37020c1b846fe4d0d67b9a675c8b61199e05f1569ac,69871132_12418760_75191812_40171374
49461,41eaad8e521fce17d85fe680c1e6c79f75fcd5b4ec5e3b11c035cd7348552e9e,48267797_32195755_216501699_63941659
49462,ee78094019da596814f3fb67e7f573279605ddf47b66a212e94ecfb2daff78a4,69669118_48893372_25177273_44187007
49463,6baf5a68a473c2ea4955278dc13a49d0190a304165caec07263810561dc7da6e,24790822_41198214_103329074_8008577
49464,cd6414a418784f399f18751c33dc50e5672431662979bf52f41d63512955c77a,6278891_9633788_2784426_26350150
49466,75270f400f77df3dd9fa6551be3152602f027a0739495e5865e91750922afa23,69871132_11086296_23201600_30799697
49467,deee357abfc7e1e5ed956045db2bb22347eed11ff6b81f26059260204c22aa22,20551155_20020024_2065489_26889492
49470,41c97bc96b9bd76014b846421c111de9e422d104ab8f9040ff538bd493ff55e7,28738268_15854743_16896225_39568205
49471,84ca0f499170541695645c82eb32727fd163468777f0657fa731f3f8d19af554,14737341_15854743_18131823_33948810
49471,84ca0f499170541695645c82eb32727fd163468777f0657fa731f3f8d19af554,14737341_15854743_18131823_33948810
49472,3eacd622c0ee0268dc54f6827c9eb72cbd4a15c5d3afa0a9973a2f3b959d29a1,10233946_15854743_34347314_7758862
49474,157e1d6875178fa38e7042a8ec0199a5386b661da890baf699da0104b4460652,52370434_133073768_22498351_28140544
49476,176e609a7c4c1efca6f146e02c57b390a9a746c1ca3cec50efef45186f4e3f6c,398845_11086296_43869927_156697
49495,82ea4d241bc63a5151567ddd28707b9fd141ff59ebde9688b02ca7069cd07d89,27531694_101317791_40886796_79041375
49496,02e355678d081a3aa1bc86ca3d77f0e31f0dbc5ab18d7388bb9cd79bbb08e6de,21257828_30623103_46906128_13415202
49497,bf0f40e73c1a10044f498acb99ffd6de05a9e437a7fa262d6d61acfada55c6c7,69871132_36732494_9885948_1582617
49499,91a0076a0b96d9156c7214a2e75dcd3a4edb6493aea71e570baca7bbd6a8e563,44677309_88357352_11861713_27888196
49500,f9a23fdd82e5fe82875315d0a8dcb1c9eaceb76188651441c3aea80785b03e06,48267797_6337184_11861713_7881494
49501,e6b2f193d7230abad52e2f8adf224d343983df7fccd22d6167e25a77d0df33e3,41850476_88357352_15098310_14479368
49502,f2c8c2dfe25f2f87e2d9739874cebcdbf5ecb9896e65336753b86c12c549cb11,41850476_88357352_15098310_14479368
49505,382880e1c1fb052ebaaca2ee585869769bc3fd1312f76e3bd91bd5118468bd04,6045238_83803942_12435915_9014400
49506,83ee827d598bd424de3b2c3933423206ed8181318d3271f6410a5c4675469862,17537189_16593381_2065489_24076742
49507,8224c7954cde93efd5aa18f3612015f8ba7030c692c8781a39836f98e22cafaa,43624664_9147231_15552011_109912101
49507,8224c7954cde93efd5aa18f3612015f8ba7030c692c8781a39836f98e22cafaa,43624664_9147231_15552011_109912101
49508,2fa0bc725ffec5586efc0ffa460371a062ddcd1fc403cfb5ed8c67ba7e6c8f02,59287278_15854743_59503990_118033296
49508,2fa0bc725ffec5586efc0ffa460371a062ddcd1fc403cfb5ed8c67ba7e6c8f02,59287278_15854743_59503990_118033296
49509,c8e0b0de7408c17d827ffb165368aac17adf05dc15a4a81daa0e74cd31945cdf,9870093_33773917_4459926_5307800
49510,7856070eff50e62c0c798ca8505e1a0b069e5dec355ac03c7301bbe4fa5c2a8c,52370434_31777122_7981178_9349534
49511,cbee5c71ce856b7c55455cb25cc9b8f9a627454ea7cecd74668a658bc3722994,37409719_33728172_2065489_90641112
49512,5ccf0923bf0017a8efad1f92986a549953b4c5c01604c1395db4c202d252c380,65584188_13626920_14645299_10974366
49677,608351b71383e18e0ffbdacdfa626008155b58fadf6b719f1fce2b8eabb8ea58,5507370_2818019_30661032_29644706
49519,718bb56d2601d0c3fc82fd0266ce3321ed329f92eb17f7393ac76fcf2f8ab37c,4645470_31731425_15110950_30684218
49520,5530ad54adea2ee18b1efbfc1199d7f0e6c1d896d190d3fca04b307420f046f0,37409719_33728172_2065489_90641112
49693,b246520f9cad7dc558fa2221166a6601ea10954b497a153567f57266e6be4bfd,69871132_48893372_49559132_2221975
49522,fd1ed9b778af90f7754dafb20347d10592f5a36d5aa2999c6b30cf85912c6208,13095340_12418760_16705164_28427430
49523,368e400b817fd36dd4915e36465301b12c0f4169ae5766ab68b157e3d4d5f5c9,170809877_1954564_18131823_118033296
49524,ba53cbb2dd7acf7f5d860bedb9bb0de90f65642fc6c1174fc22d6731e1ff8265,1811437_35029724_64697378_132575291
49525,45592ccfdb33832b7c930eb343febd7142e150d20a8440158e35a5f749080c1a,15945005_5615073_18131823_25698754
49526,cbd3e7d61138f6240a23b4d64bda59c4b7186def3edd17cfe7518a17a59904ef,52986532_21450391_20820696_40918180
49526,cbd3e7d61138f6240a23b4d64bda59c4b7186def3edd17cfe7518a17a59904ef,52986532_21450391_20820696_40918180
49527,c237a0be15dd2ec4248a2f26c99a9babfe410b03eae6fa9aa6349857ba41c86d,41850476_8675706_35392798_156697
49528,963fe29d9ea897fe5520c30ba586ac5c5b1267caf315f89ace2383112e7fc7b4,34929267_21450391_20820696_113382279
49528,963fe29d9ea897fe5520c30ba586ac5c5b1267caf315f89ace2383112e7fc7b4,34929267_21450391_20820696_113382279
49694,e90f0e59b811f8842aa8cf686a0ba0b29be836e31088ee525260dbd6aa027e56,14054074_17488977_9009514_3057650
49531,2a1163271de981d4fc7de505d84f162c6e698493e1a90105a9168623f05cee59,14161876_27469484_6611348_19184625
49535,1259ff236e270069f1dcde21091362c380100a705403c12bc9100b8c81cbaaf6,24790822_11086296_2065489_30799697
49536,9ddba85ac25d5935b0b70e7cf9007ddf44fafe26101cc18045f5c3d76718591e,20480742_15854743_8648176_27250942
49537,33ff52a7a4b0976248bade0ac3f41289a4d5ebcc94b5af11b457ebdbfeb05963,1849827_171752482_25483438_145798602
56014,8d829b620fc25f5f9e8ae3acefe761fcdefa3c1faa0ad5d17dabdcd71d37d90e,1840043_143539251_53666326_73277970
49541,3320a260db1c5c374c93ab46ee36b4f39d6565630839a8d22bfbd42133cfef25,20480742_15854743_67070493_5909624
49704,8256c44351f27418a2772058c2eb7928f64bec936bb8e3b701565bf5a04adb95,15359656_15854743_14826495_839154
49548,a3055a7f17448d1aba762038ad21c819fc2f4a768c2730e7335834791fb82729,70120277_47125221_7151149_28501829
56368,812e96d78c5316a61234cd717c348d2ea61fb436a546d6a3a2c4386ed462533d,8003497_59946392_2065489_8460618
49549,fbb551414cf42e0d2b5eedf9a35788dc76e480cc6f1dc6d8673f79da8786d47a,170809877_7629013_18131823_118033296
49550,4aa1ff7c5044cf10e9995b894f72aa8cd01ab3f746521c5d5aa56cea3c8f0cba,4646710_12257678_2065489_26889492
49551,250a3caad1e066a299d9f49e8fbc303982582445bf62d159d2019c8ab3bb7552,66339005_24781435_13009683_11438583
49552,43077d3a15904e9b39e605acf92ae90cef72d69d911a1eed79864f65110e3b13,5200496_7145940_22997950_126515366
49553,06546254d466426bc1005a84f119d5f5ecf3c267da84b1f28306e9c5c7cb86bc,22784049_28932061_4192713_5307800
49554,fc2b7809b172e7daa089e3b782f4bb0636252587f134880e1b6dda7a84531b5f,23731621_31326812_2065489_23091630
49557,caab77a4d4d8bd7d0400a23c0d4b729370cc073529a0e6eeb1cb53d74b543a7a,2224730_14837565_2065489_34984031
49566,3a3f00bd788528620ddbfcbb0cfc05cc6a346e227e6135bb1cca9dad56a495bc,172675351_95773739_6297122_32859476
49567,31607bcad5bb23d9dd77473ed3ffc1dad2ca0aaf3583c93076dd2bbe7efd1d0f,160606822_31731425_20501862_58438835
49568,afdc2250010947db68259c08f1b141cb085d70fb1151a1b4caa5c8e428cec228,23731621_101208869_589330674_212523541
49569,7fbf05a20dcd4db068263f08ed684c73045c4e7da12c6dafe5cd0f1f796f8cc1,23731621_101208869_589330674_212523541
62052,cc519841430469e0160aec08d216fd3224ff5b2330cbb5babd126824163adb38,16246776_33359240_102167349_6730268
49570,9d39e52b35265ab8e4abf6d4b83aff2144ec957a8eeb3e8d9005357a862d12ad,5593941_258706_2065489_1639741
49571,e0765d44241d5314ad7c44ea55f8755dc0fbfa17562af97e6ba0b674fe57ce37,13721984_20020024_2065489_10823230
49571,e0765d44241d5314ad7c44ea55f8755dc0fbfa17562af97e6ba0b674fe57ce37,13721984_20020024_2065489_10823230
49572,4a12ef17135433bc783c01bbb213d5c23cdbafe0e97d26811f90a02f5bc8593e,1849827_171752482_25483438_76381109
49573,8823f5797633506df3d50d3e5a408dc56b692ac625839e3cfb312bc2006a802b,20480742_15854743_8648176_7687825
49599,481c0ba0b2ae6b534c47a1ff1b4dffc804c9074e521b0bd72354cfd476bc3cf6,14798066_62403375_29719645_139969968
49587,169eaba1f95b8e8285fba31febaad5a21e4a15b0fd435a0c060cfdea7ad3a7c5,91410552_7256140_69279959_56042825
49591,0631bfa7911bdaaf62d8ce2d01ee5e52fa7ecaa4c7decc4583386d784eb32103,146522149_90515255_69279959_115982853
49597,8112c6b014f1315e4af42ad84298da5ee33c18b916dba29c936e046c8e10fd11,7100008_172589049_69279959_115982853
49863,176e609a7c4c1efca6f146e02c57b390a9a746c1ca3cec50efef45186f4e3f6c,398845_11086296_43869927_156697
49598,328c21bbdc8374509e141e11cc95951e3205f638c1fd97b441617e5e777510a2,33465990_62403375_29719645_4945805
49600,05b9ce68c769aca133cf3d38b692f105f34fc09a1d6d59c8c890c211999a1f6d,19533264_13472506_77833390_4766756
49601,571327d634683478bfa0cc2e9ee6b1603c655d1841fe78c908e09773c443e88f,10317432_25191184_4721270_41615368
49603,eb30f2797c885ea6df71b0c5a506e3d356b5953eb59b33d39ed7422d598cfad6,37409719_33728172_2065489_90641112
49643,d72fb4ca1d5b834828576846d9aee1879aee8fe25b556acdaff5f4a3498bfd69,20930142_60559335_139006955_53894031
49648,710b9cafb6aff9c2267a8c67f044a204fb070a7a82b6ac4e53d8c1e00f165f1e,27333411_89307300_43869927_126598196
49613,a5fc3d2de13f581137aaf63b1590f86c09b6175a065a97802dedbba4b6c9ac38,22308056_33728172_2065489_64837789
49614,7ae90588c819e441a79e4d490fa1ee92369ee23bb91beabc7072643328565314,48267797_32195755_113566201_54122000
49615,363e4714cf66a601a0bac99320f8e25584a7e7173f9b79e5dfe4138af50d3d5a,51648301_18615283_67453348_60233797
49618,13d12a1ac1658e0626ae6d06e786078a93d39ba56e1c4a2e5b5377bc674ed40b,19292202_3185250_13076336_64258186
60803,e384a0bb7ad77709aef6117164b54b61ec5271717919cfe8870ea37d2549b70b,46924221_41723871_55967285_2670226
49619,b6ca70b37b06d02768a8e12c62eaf68bd96060621b4f8241c24d8025a5cd3035,69871132_28735056_13076336_13100910
49621,2639ad47391e0b588f1591eeb86053dbdf07d021b9e6476474d4f95708b9608e,11249064_33728172_2065489_38405766
49622,60e4f4f929e9253ca2ea257f3ed3e8fd905b8a2c802e38dd13ecb62d160f1b16,22308056_46558203_15110950_6757833
49628,bd294a097183fc3a0e21be2c10259d1e8b986d4f73c6ef6c5379245f6d05ebcf,65161422_47980441_19294471_9948231
49629,f0b1004729c8546af1f44b424d95875dce52258036546322d725030b50cd2d9e,489499_14221081_94463436_9948231
49630,5b29408321fdb82c2aa3b6a226a9f70fac244a3208334deb5fb2cc262502d000,7916038_20020024_2065489_19514183
49631,d79b124d57ab027eacc3729546213c6be308823d6bec1b7518b55477370ab81b,69871132_82750764_95967870_155528959
49632,f0e1debc8b5edf3b019a3b17cc199c40c75ce8d08fd38994c9ebb57e7e86bdb1,16715512_20020024_2065489_11929105
49633,3e845bc88490c774e664ae32be329e9bbd3e0044bbf8b12c2ec701c8be167481,4087973_32891987_22244864_15324614
49634,7e139d9b4c8ae8ed1a0641e27e2861cd953151a0fdae6548c766f57e9f6915d3,13095340_12418760_2065489_4737321
49635,945f3944d877a609e9ab0f4728f0080c6ac44032538f42c821d6827f944d1925,5903490_46558203_22009092_9644946
49636,d72fb4ca1d5b834828576846d9aee1879aee8fe25b556acdaff5f4a3498bfd69,20930142_60559335_139006955_53894031
49637,9fe7b8fe98ba6fb3c78c18b44e2b8304192f9b7ad042b9461b079936041e1697,4153507_15854743_67070493_58406280
49659,a56083bf11742b68f576bcfb9d464f73b4946043a7736edceb33450c0c61870e,10317432_25191184_118746401_56858191
49639,e61f7062867e7fe13921398924a24a723480887cf71007c88969af5398d40047,16715512_20020024_2065489_11929105
49641,a5ad192429477e5130b717eda875e41847454e245e80e596283bc09d504dc670,13095340_12418760_2065489_4737321
49642,f1078ffa1dd55354c780a97facd6905d71dac533bbf38e7b2cc11114730b65a1,4087973_37414915_22244864_15324614
49644,c7bff6be4e28cafe500a03ecc9075afebdf8e0107ddb9ef70ebc29203e95ccfb,5903490_23909487_25483438_9644946
49645,a019c0e9179afd102583ddfb72abab288b955a4ddd608c2ac76f02c3d856f8ac,69871132_32195755_95967870_92922703
49646,dc0008b3acb08ae5c6bb11b99f8623794aac8ca0aa1e0c471620173ad49d1b7f,41659909_9633788_28985206_58406280
49647,a43f74fa204554384c2a8c8f8215de8b4fd7f1a84e6c1bb0117c6e9764a2b45a,39625316_82750764_25483438_92922703
49649,3bab84c04e308ea258e13fa4ffbced6918776f22b817c7476e4d94b88a403934,15359656_24781435_15098310_14479368
49650,6a6b666b4ffb34168c30bfeab3fa20a4381c8a2a9c7988e5e07a402164197a05,27333411_89307300_114167873_126598196
49651,fb5441eaccd03761d0d08d33796c0deb0661bb49afe1b7f9e86354c3d8ff9617,27333411_89307300_43869927_126598196
49652,e20469dc784c0f9496438f0582588b1b98404f9d25b6be00de1e7555501a9ab1,15359656_20020024_15098310_1834361
49653,41c4f8da08b8c6187050c8a8358514713223c7bc4abe0f5bff754cdb3a027fe9,69871132_171752482_25483438_1582617
49654,b61126186c6023d4af2691f8b0e54fb83164fe1955fc4691437990c6ae137e2e,69871132_32195755_95967870_60233797
49657,84c455dac280c90612a76c98a3608d5bb9262290684e96aae0e71ae480a2211c,9354822_43527530_14763423_24948351
49658,84e1b31b7973b4b69f27dfe8b13f6bdddb82d3f6dc5656960133ad8b959480a4,7269347_12715706_46692704_18634352
49660,7c56dd8c2317d10381faad7acb40241fe84e68ffadc500b02eb8d11c573317dd,504860_2603696_319125_11438583
49662,12c7950e57c8c443617e8540b3ce884ab146bdf496d04c9bd96cae6ed9a666a9,61543005_11086296_54370827_38000542
49663,320eb8f8eef5b09a8ac72980bfed614d1a23c9fbfa4355d5278ce6fae0ce3854,5889321_46558203_25483438_7924910
49665,9dda799fb81c7b5f772e7120e3c4bbb4dca2fbd3d04892ffb544a4dad54a7639,38858885_5653525_2065489_29691617
49666,8cd07f62a2c2e7c795d241c64915ea0405eb305adc56782032f35260e8b8f0c6,7269347_12099391_18411300_18634352
49667,dd186919b58ea8f1419050bcb021a05ad6bb086599b75e9732c3a92aef5c8e18,27342830_18874329_3463996_87230013
49668,9218324ff42cbc3a87613bb8798117d39f5d26fabb6d4bd140cf19f25766f9d9,504860_11086296_319125_11438583
49669,b43a1b78587aee545baa61af4e6c2df04d5c204687bf6d47577f61586a6f7ecc,64091978_9633788_45771515_7354916
49670,388a69958a27b4ac2145f3673a86cca29cdfe366be814d80e3a1926507ee1c87,80016577_15854743_87200592_11897316
49673,fe2428ac23ebee2a4c53017c1bdd3143c02c1264ee076aa3c5ce50cfcf27af1b,14536085_11086296_23201600_52327817
49674,20ab815493640fae4c704e778e86e4024b07e8cf30f39517036b2f62435fce0b,80016577_15854743_34649876_29341090
49678,162ce2ac7cf800b8ae844f62cafd8287cce2f3039945889a5f5d69efd85f8027,171354910_132143813_13076336_106090241
49679,07c2c8bc4a18b4e4cec133e1f26ea4d45ff3368eb1042ba1ce5bf770eeaef4eb,69871132_24011809_139006955_393757994
49681,cbcb70d00a6fc3bc0cb7fabe45b199a72458039cb79608350f8ff4f558da490f,33969300_17927303_43746188_61017517
49682,6a103095650b0244e26879ca7bac7f2a454e8ce19792bd66488d3f4ce2618eb0,33969300_17927303_43746188_61017517
49683,c957a134741c04a5305f670b80e7fb2b4bb4cca3b3527b18a9f8dace0dcf8173,2562129_3185250_13076336_8522945
49684,6de9448a94a60c3cf51f97881483e1c1010729b1e9b01ded55cf1885d58dcd76,17537189_26789706_84990167_28442688
49685,362219e5746a3f5c26edfcaada5a1d25e4369ed61423d10c1fb4033b5b8aa939,17537189_26789706_84990167_40446555
49686,b01fee728e54934d73f242a473f81fea7c503adce56e586c816e0ec7458b35f7,41186465_14153901_25483438_130000895
49688,93d9bb8441706e4929d3122948f6feaa137deea7d6837336fad9e34bcafa3eff,51377559_19229463_22997950_11929105
49689,4e47adf13c54c1f57c3f8be63d8ef63e1c0c1f8f2f3651b7485b76a599ff2174,38804062_59496164_59626881_36791244
49690,51af797952c113da44efbc22f11ead8997c0fe8f351d92d4c6351d84103ba23b,37187507_60559335_129844895_13174743
49691,e056a91ef96da9dc8c95ca39cb3c5cb784ea043dbf4da54bd71b7b250f359027,37187507_60559335_129844895_13174743
49692,9b616a75c8588c0ece9e390240961c40133f6582151c55c7d77d528e54ecd588,48267797_22929499_2149682_63941659
49695,d244e1ff341c0743d86f37ce5add0784c598c671e9580ef88b3ba4b50bee34bb,33798205_22132838_1449976_29106417
49696,74f77ced80059b4a2d27b38bb11d286887ce1d1d27a7729f15f5ae5e5ba5795d,15439224_330873_9009514_36791244
49697,4ace7dec30527a8933d2fbdd1c99d3ad4083ef7723150b40bf02858916465f65,23731621_115481885_2065489_17561687
49698,88a6eccb76f5f86eae62b9efa0a77949cafa4a0b45fb870c2eee0173bef8181f,28583635_330873_9009514_36791244
94068,6664701694daff07fd979bfed1def0b87270ff555f3aab20904728fccfacf8a0,34863796_2010258_23369981_19305527
49699,d799ea25e67d2fb49ea4266f802764b88068d5781462fa1373cbf38b497547c5,14798066_17488977_9009514_110422718
49700,d8b7e6e21c661b58c8f059431bc7aa7d7733ec60953e44c75d2683c0a22bb438,33798205_22132838_1449976_29106417
49701,395844d4286f62362439b055a1149fde491331871feb1a0d7fe610d3ee835b15,23731621_36038663_22098547_23080023
49702,9ddbde228ad14516ab050ea224bf726fb4b35e59079e4a398655f425b37e6f16,69871132_4393806_60651851_76390743
49706,c957eaa1b706fa430ab43a4363fc4963cb2f7bd50ae78f747dd4b10796087cbf,10317432_25191184_52779484_37688242
49707,ef9852365c642351812ab9c9d318a1955c4b74cfd961a16c3473cc564101749d,6750863_46558203_25177273_25610139
49708,168be0cbe182e8074697aed495038c1c69f8fa28491f284121345b5d4d9fd447,66917648_26690832_48659999_98547238
49709,8a00fe90bfa79f537a65fe5e2c598014555f4707b7e5363454485b9782371470,35753802_93305925_15098310_14479368
49710,fd1b9bd217a5ca860676d2ea235eb2c5920e30ebda2f3985b34f0980bfea7d72,35753802_10691361_15098310_14371666
49711,ac9c64d536a146b7e22d2fbda96fd6609f192e220bb07c8b7deec35ad55012ae,4367666_22277414_15947614_113460870
49712,9ed2bf554b3ae0ea9fc5a6cbd81a81d287748437f049b0fe9904313d65f87144,25858855_30703690_101186055_113460870
49713,87107198a6a131be8c282a3d89471092407e0a4ab45630c84f9f17a133a4fd75,63465689_364653_29710838_20844333
49714,f779124b32872d24d05fae02435e13d0eb7a0f285450b32516baa269ab1719a6,63465689_2347340_29710838_20844333
49715,0be1d958bf1c5cd20b6cf6c3ae2506ce94f6c7bf2d9e28b8a87eff590120c271,21832996_12632788_11178954_27381039
49717,168be0cbe182e8074697aed495038c1c69f8fa28491f284121345b5d4d9fd447,66917648_26690832_48659999_98547238
49718,57f7766c4a74ce57af3baddd72db39f166be86f01d902e55a9042a841888d59f,66917648_26690832_48659999_61017517
49720,cda8a466174cd0b316a86c194a02b2e8ede106679aa4006053b0278db27300eb,37409719_29632095_2065489_90641112
49722,990bafc2277b7fed5f6a408cdf063d81fe0d4f670e028d6b7d50b220d3c3fb4d,25484209_36332593_6356271_3789512
61129,8579a693c7e22c71ecab8e90301db4d9e312160d445bca2cdc0c596d8370fdbe,228772469_62880896_3147679_46218890
49723,07899bda56c44f4951279ae10455e4ab93b8ce8d603ad8a6b22c0992481ee5c5,26157442_96838937_40333970_96715905
49724,24895acf97cfc04fc7e326af98757b31c0b916e645df898dd5b222e597c3d70b,55283476_51881163_15098310_14479368
49725,69417b4652aef34ef301f0d3a97078874bfb5f19ec25fb82c4e4545b827d093a,48267797_32195755_216501699_73277970
49726,ad3d03e5e11b020bfabed9893aaeacdb8676980dcee76bef3b94fbe46b8dfeb5,37409719_33728172_2065489_90641112
49727,6d11b47d843deaa2a5317ff0e20624efc530de82c26a8604887bf81462bc7406,69871132_32036855_25429905_7687825
49728,e1380cd0d4247682619b0e9c83ef9fdc6aa4fd603c366ebb66482d571f7b0b83,1160191_15854743_4740021_109028866
49729,e941b1f81d34cd92abc747a8f2957bf4c922a4754fbc84786c45bb2fcb886d62,13362757_19937655_6107432_44148242
49730,cc68c23c010e939ea33c596cbf8e2ffdcc58bcf3c9edd98ff5b10cd3b9d2e5a4,8128660_15280676_75582815_74560933
49731,76c8b93543097fbe58181cf319c4d0eab365730097d613efd5324e8879555756,15124251_24781435_13076336_37547860
49745,8d8ff26188e63e87c1245a0547ed37cde3f118bcd2a7715514c4a299a357aea7,20210018_19972596_1449976_64837789
49878,08aab6bc54afa9d31374b45e4c307ba75820aa0acb3c50e0a54b6908f28519cd,46924221_49108227_33635619_14923236
49732,ede62a95b8ad4ff128fb535d17236d153e3b27121c2de47aa46ea75a4a0763ca,15124251_24781435_13076336_37547860
49733,fab95757bea9ee1cb009092fcc49cfa9695cd44fdc857504b81f550abc4ff33c,13095340_984235_62809630_35161150
49754,e26a0336d23bcf3439a8067419554073ef11b4cad46d342e48defc7bced34b79,105832756_59946392_57349586_3173116
49738,555ff1631006efe7403924f68fe1417e33e26629ef6813cdea24b311c341f34f,10906688_30798892_30322360_6572544
49739,3418e69d5da16816a32a21d0f5098e1f1277426d5aaffa5a47c77a0bcb497b59,10906688_30798892_30322360_14512777
49740,ccecfb801ef596c72558ffaceaac9c635ad431cb10aad0a969447b8a42a2d893,10317432_8560945_37494291_19184625
49741,5b0fa4a4c61d8647cdf4b5c043ac224b21a8c82b44ee001d8d99098b2a47ccda,37409719_906997_1449976_61512765
